6000001,87,－(ㄴ/는) 가 싶다,～のようだ、～だろうと思う
6000002,87,－(ㄴ/는) 거예요?,～するのですか、～しているのですか
6000003,87,－(ㄴ/는) 척하다,～ふりをする
6000004,87,－(ㄴ/는) 체하다,～ふりをする
6000005,87,－(ㄴ/는)다는군,～だそうだ
6000006,87,－(ㄴ/는)답니다,～るんです
6000007,87,－(ㄴ/는)대요,～ですって、～だそうです
6000008,87,－(ㄴ/는)양하다,～というふりをする、～したかの様、～するかの様
6000009,87,－(ㄴ/은) 가요?,～ですか？
6000010,87,－(ㄴ/은) 감이 있다,～な感じがある、～のような気持ちになる
6000011,87,－(ㄴ/은) 듯하다,～のようだ、～感じだ
6000012,87,－(ㄴ/은) 적 있다,～したこと(が)ある
6000013,87,－(ㄴ/은) 적이 있다 [없다],～たことがある[ない]
6000014,87,－(ㄴ/은) 지～됐다,～して以来～経った
6000015,87,－(ㄴ/은/는) 거 아니에요?,～なのではないですか
6000016,87,－(ㄴ/은/는) 거 있지(요),～なんだよね、～なんですよね
6000017,87,－(ㄴ/은/는) 것 같다,らしい、ようだ、みたい
6000018,87,－(ㄴ/은/는) 편이다,～するほうだ
6000019,87,－(ㄴ/은/는)가 보다,～ようだ、～みたい
6000020,87,－(ㄴ/은/는)걸요,～ですよ、～だなぁ、～だよ
6000021,87,－(ㄴ/은/는)구나,～ことだなぁ、～いるなと
6000022,87,－(ㄴ/은/는)데요,～ですよ、～ですね、～ですが
6000023,87,－(는)군요,～ですね、～でしょうね、～ですね
6000024,87,－(ㄹ) 세,～だよ
6000025,87,－(ㄹ/ㄴ/은/는) 줄(은) 모르다 [알다],～とは知らない、～とは思わない、～できない
6000026,87,－(ㄹ/을) 거예요,～と思います、～しようと思ってます、～はずです
6000027,87,－(ㄹ/을) 걸 그랬다,～すればよかった、～したらよかったのに
6000028,87,－(ㄹ/을) 것이다,～するだろう、～するつもりだ
6000029,87,－(ㄹ/을) 게 뭐람,よりによって～するとは、～なんて
6000030,87,－(ㄹ/을) 게요,～しますから、～しますね
6000031,87,－(ㄹ/을) 까요 ?,～しましょうか
6000032,87,－(ㄹ/을) 때마다,～するたびに、～するごとに
6000033,87,－(ㄹ/을) 리가 없다,～はずがない、～わけがない
6000034,87,－(ㄹ/을) 만하다,～する価値がある、～するのにいい、動作や状態がその程度に至る
6000035,87,－(ㄹ/을) 법하다,～しそうだ、～して当然だ、～そのようだ
6000036,87,－(ㄹ/을) 뻔하다,～するところだった、～しそうになった
6000037,87,－(ㄹ/을) 생각이다,～する考えだ、～するつもりだ
6000038,87,－(ㄹ/을) 수만 있다면,～さえするなら、～さえすれば、～することだけできるのなら
6000039,87,－(ㄹ/을) 수밖에 없다,～するしかない、～せざるをえない
6000040,87,－(ㄹ/을) 예정이다,～する予定だ
6000041,87,－(ㄹ/을) 작정이다,～するつもりだ
6000042,87,－(ㄹ/을) 줄 알다 [모르다],～が分かる[分からない]、～ができる、～するだろうと思う
6000043,87,－(ㄹ/을) 지(도) 모르다,～かもしれない
6000044,87,－(ㄹ/을) 텐데,～はずなのに、～はずなので
6000045,87,－(ㄹ/을)걸요,～のはずでしょう、～と思いますけど、～んですよ。
6000046,87,－(ㄹ/을)게,～するよ
6000047,87,－(ㄹ/을)게,～するよ
6000048,87,－(ㄹ/을)게 뻔하다,～に決まっている
6000049,87,－(ㄹ/을)까,～しようか？、～だろうか？、～するか？
6000050,87,－(ㄹ/을)까 하다,～しようかと思う、～かと思う
6000051,87,－(ㄹ/을)라,～しちゃうよ、～かも
6000052,87,－(ㄹ/을)래,～する？、～するよ、～しない？
6000053,87,－(ㄹ/을)래요,～するつもりです
6000054,87,－(ㄹ/을)래요?,～しますか
6000055,87,－(ㄹ/을/를) 맛이 나다,～し生き甲斐がある
6000056,87,－(ㅂ/습)니다,～です
6000057,87,－(ㅂ/읍)시다,～しましょう
6000058,87,－(아/어) 나다,～しはじめる、～しつつある
6000059,87,－(아/어) 내다,～しきる、～しぬく
6000060,87,－(아/어) 드리다,～して差し上げる
6000061,87,－(아/어) 먹다,～してしまう
6000062,87,－(아/어) 보다,～してみる
6000063,87,－(아/어) 빠지다,～果てる、～過ぎる
6000064,87,－(아/어) 오다,～してくる
6000065,87,－(아/어) 주세요,～してください
6000066,87,－(아/어) 주시면 고맙겠다,～してくださるとありがたい、～してくださると助かる
6000067,87,－(아/어) 죽겠다,～で死にそうだ、～でたまらない、大変だ
6000068,87,－(아/어) 줄래요,～してくれますか
6000069,87,－(아/어)대다,しきりに～しまくる、激しく～する
6000070,87,－(아/어)도 되다,～してもよい
6000071,87,－(아/어)도 싸다,当然だ、～ても当たり前だ
6000072,87,－(아/어)서 몸살 나다,～たくてたまらない
6000073,87,－(아/어)야 되다,～しなければならない
6000074,87,－(아/어)야(만) 하다,～しなければならない
6000075,87,－(아/어)야겠다,～しなくてはならない、～しなくちゃならない
6000076,87,－(아/어)야지,～しなくては、～すべきだ、～しなければならない
6000077,87,－(아/어)주라,～してよ、～してくれよ、～してちょーだいよ
6000078,87,－(아/어)지다,～くなる、～られる
6000079,87,－(아/어)터지다,～すぎる
6000080,87,－(아/어)하다,～がる
6000081,87,－(아/어/여) 버리다,～してしまう、～してしまった
6000082,87,－(았/었)대요,～たそうです、～たんですって
6000083,87,－(았/었)어요,～していた
6000084,87,－(았/었)을 텐데,～だっただろうに、～だったのに
6000085,87,－(으) 세요,お～ください
6000086,87,－(으)라는 거죠?,～しろということですよね？、～しろということでしょう？
6000087,87,－(으)랴,～もうか、～だろうか
6000088,87,－(으)려고 들다,～しようとする
6000089,87,－(으)려던 참이다,～しようとしていたところだ、～しようと思っていたところだ
6000090,87,－(으)려무나,～しなさい、～してもよろしい
6000091,87,－(으)련만,～だろうに、～になるものを
6000092,87,－(으)리라,～しよう、(必ず)～するつもりだ、～であろう
6000093,87,－(으)면 어떡해요,～するとどうするんですか？
